
Steven Elliott (Steve) Kerbel,Libertarian,16,10.526%
Rhett Rosenquest Smith,Libertarian,5,3.289%
Cecil Ince,Libertarian,11,7.237%
Marc Allan Feldman,Libertarian,16,10.526%
Uncommitted,Libertarian,53,34.868%
,Party Total:,152,
,,,
Uncommitted,Constitution,15,100.000%
,Total Votes:,"80,469",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,219,44.603%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.204%
Bernie Sanders,Democratic,262,53.360%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,3,0.611%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,1,0.204%
Jon Adams,Democratic,1,0.204%
Uncommitted,Democratic,4,0.815%
,Party Total:,491,
,,,
Chris Christie,Republican,0,0.000%
Jeb Bush,Republican,9,0.461%
Ben Carson,Republican,26,1.332%
Donald J. Trump,Republican,978,50.102%
Marco Rubio,Republican,79,4.047%
Ted Cruz,Republican,673,34.477%
Rick Santorum,Republican,2,0.102%
Carly Fiorina,Republican,1,0.051%
John R. Kasich,Republican,163,8.350%
Rand Paul,Republican,3,0.154%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,11,0.564%
Uncommitted,Republican,7,0.359%
,Party Total:,"1,952",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,100.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"2,444",
,,,

U.S. President,,,7 of 7 Precincts Reported
Hillary Clinton,Democratic,158,48.466%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,163,50.000%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,2,0.613%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,0,0.000%
Uncommitted,Democratic,3,0.920%
,Party Total:,326,
,,,
Chris Christie,Republican,5,0.308%
Jeb Bush,Republican,9,0.554%
Ben Carson,Republican,16,0.985%
Donald J. Trump,Republican,755,46.462%
Marco Rubio,Republican,85,5.231%
Ted Cruz,Republican,591,36.369%
Rick Santorum,Republican,2,0.123%
Carly Fiorina,Republican,2,0.123%
John R. Kasich,Republican,141,8.677%
Rand Paul,Republican,6,0.369%
Jim Lynch,Republican,2,0.123%
Mike Huckabee,Republican,4,0.246%
Uncommitted,Republican,7,0.431%
,Party Total:,"1,625",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,0,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"1,953",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,780,51.690%
Henry Hewes,Democratic,4,0.265%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.066%
Bernie Sanders,Democratic,696,46.123%
Keith Judd,Democratic,3,0.199%
Willie L. Wilson,Democratic,2,0.133%
Martin J. O'Malley,Democratic,1,0.066%
John Wolfe,Democratic,2,0.133%
Jon Adams,Democratic,2,0.133%
Uncommitted,Democratic,18,1.193%
,Party Total:,"1,509",
,,,
Chris Christie,Republican,6,0.163%
Jeb Bush,Republican,11,0.299%
Ben Carson,Republican,35,0.953%
Donald J. Trump,Republican,"1,636",44.541%
Marco Rubio,Republican,191,5.200%
Ted Cruz,Republican,"1,395",37.980%
Rick Santorum,Republican,1,0.027%
Carly Fiorina,Republican,1,0.027%
John R. Kasich,Republican,354,9.638%
Rand Paul,Republican,8,0.218%
Jim Lynch,Republican,1,0.027%
Mike Huckabee,Republican,18,0.490%
Uncommitted,Republican,16,0.436%
,Party Total:,"3,673",
,,,
Austin Petersen,Libertarian,3,30.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,1,10.000%
Marc Allan Feldman,Libertarian,1,10.000%
Uncommitted,Libertarian,5,50.000%
,Party Total:,10,
,,,
Uncommitted,Constitution,3,100.000%
,Total Votes:,"5,195",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,73,53.676%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,60,44.118%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,1,0.735%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,0,0.000%
Uncommitted,Democratic,2,1.471%
,Party Total:,136,
,,,
Chris Christie,Republican,2,0.370%
Jeb Bush,Republican,4,0.739%
Ben Carson,Republican,2,0.370%
Donald J. Trump,Republican,297,54.898%
Marco Rubio,Republican,30,5.545%
Ted Cruz,Republican,178,32.902%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,19,3.512%
Rand Paul,Republican,0,0.000%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,1,0.185%
Uncommitted,Republican,8,1.479%
,Party Total:,541,
,,,
Austin Petersen,Libertarian,1,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,1,50.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,679,
,,,

U.S. President,,,5 of 5 Precincts Reported
Hillary Clinton,Democratic,128,52.245%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.408%
Bernie Sanders,Democratic,110,44.898%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,1,0.408%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.408%
Uncommitted,Democratic,4,1.633%
,Party Total:,245,
,,,
Chris Christie,Republican,8,0.748%
Jeb Bush,Republican,3,0.281%
Ben Carson,Republican,8,0.748%
Donald J. Trump,Republican,504,47.147%
Marco Rubio,Republican,69,6.455%
Ted Cruz,Republican,381,35.641%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,1,0.094%
John R. Kasich,Republican,81,7.577%
Rand Paul,Republican,3,0.281%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,4,0.374%
Uncommitted,Republican,7,0.655%
,Party Total:,"1,069",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,0,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"1,314",
,,,

U.S. President,,,9 of 9 Precincts Reported
Hillary Clinton,Democratic,413,48.818%
Henry Hewes,Democratic,1,0.118%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.236%
Bernie Sanders,Democratic,408,48.227%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,2,0.236%
John Wolfe,Democratic,1,0.118%
Jon Adams,Democratic,4,0.473%
Uncommitted,Democratic,15,1.773%
,Party Total:,846,
,,,
Chris Christie,Republican,5,0.287%
Jeb Bush,Republican,6,0.345%
Ben Carson,Republican,7,0.402%
Donald J. Trump,Republican,693,39.805%
Marco Rubio,Republican,78,4.480%
Ted Cruz,Republican,798,45.836%
Rick Santorum,Republican,2,0.115%
Carly Fiorina,Republican,2,0.115%
John R. Kasich,Republican,135,7.754%
Rand Paul,Republican,6,0.345%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,4,0.230%
Uncommitted,Republican,5,0.287%
,Party Total:,"1,741",
,,,
Austin Petersen,Libertarian,4,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,1,12.500%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,12.500%
Uncommitted,Libertarian,2,25.000%
,Party Total:,8,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"2,597",
,,,

U.S. President,,,21 of 21 Precincts Reported
Hillary Clinton,Democratic,833,40.222%
Henry Hewes,Democratic,7,0.338%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.097%
Bernie Sanders,Democratic,"1,209",58.378%
Keith Judd,Democratic,2,0.097%
Willie L. Wilson,Democratic,2,0.097%
Martin J. O'Malley,Democratic,1,0.048%
John Wolfe,Democratic,2,0.097%
Jon Adams,Democratic,0,0.000%
Uncommitted,Democratic,13,0.628%
,Party Total:,"2,071",
,,,
Chris Christie,Republican,9,0.106%
Jeb Bush,Republican,19,0.225%
Ben Carson,Republican,105,1.242%
Donald J. Trump,Republican,"4,230",50.030%
Marco Rubio,Republican,351,4.151%
Ted Cruz,Republican,"3,146",37.209%
Rick Santorum,Republican,9,0.106%
Carly Fiorina,Republican,6,0.071%
John R. Kasich,Republican,491,5.807%
Rand Paul,Republican,9,0.106%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,49,0.580%
Uncommitted,Republican,31,0.367%
,Party Total:,"8,455",
,,,
Austin Petersen,Libertarian,6,42.857%
Steven Elliott (Steve) Kerbel,Libertarian,1,7.143%
Rhett Rosenquest Smith,Libertarian,1,7.143%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,2,14.286%
Uncommitted,Libertarian,4,28.571%
,Party Total:,14,
,,,
Uncommitted,Constitution,10,100.000%
,Total Votes:,"10,550",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,349,43.789%
Henry Hewes,Democratic,5,0.627%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.251%
Bernie Sanders,Democratic,426,53.450%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,1,0.125%
Martin J. O'Malley,Democratic,4,0.502%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.125%
Uncommitted,Democratic,9,1.129%
,Party Total:,797,
,,,
Chris Christie,Republican,2,0.122%
Jeb Bush,Republican,6,0.367%
Ben Carson,Republican,25,1.527%
Donald J. Trump,Republican,800,48.870%
Marco Rubio,Republican,74,4.520%
Ted Cruz,Republican,638,38.974%
Rick Santorum,Republican,2,0.122%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,78,4.765%
Rand Paul,Republican,2,0.122%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,4,0.244%
Uncommitted,Republican,6,0.367%
,Party Total:,"1,637",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,100.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"2,437",
,,,

U.S. President,,,184 of 184 Precincts Reported
Hillary Clinton,Democratic,"20,302",48.818%
Henry Hewes,Democratic,26,0.063%
"Roque ""Rocky"" De La Fuente",Democratic,31,0.075%
Bernie Sanders,Democratic,"20,915",50.292%
Keith Judd,Democratic,21,0.050%
Willie L. Wilson,Democratic,19,0.046%
Martin J. O'Malley,Democratic,24,0.058%
John Wolfe,Democratic,9,0.022%
Jon Adams,Democratic,35,0.084%
Uncommitted,Democratic,205,0.493%
,Party Total:,"41,587",
,,,
Chris Christie,Republican,100,0.179%
Jeb Bush,Republican,182,0.326%
Ben Carson,Republican,544,0.976%
Donald J. Trump,Republican,"21,644",38.818%
Marco Rubio,Republican,"3,589",6.437%
Ted Cruz,Republican,"22,955",41.170%
Rick Santorum,Republican,46,0.083%
Carly Fiorina,Republican,31,0.056%
John R. Kasich,Republican,"6,254",11.217%
Rand Paul,Republican,129,0.231%
Jim Lynch,Republican,8,0.014%
Mike Huckabee,Republican,89,0.160%
Uncommitted,Republican,186,0.334%
,Party Total:,"55,757",
,,,
Austin Petersen,Libertarian,61,33.516%
Steven Elliott (Steve) Kerbel,Libertarian,26,14.286%
Rhett Rosenquest Smith,Libertarian,8,4.396%
Cecil Ince,Libertarian,9,4.945%
Marc Allan Feldman,Libertarian,16,8.791%
Uncommitted,Libertarian,62,34.066%
,Party Total:,182,
,,,
Uncommitted,Constitution,63,100.000%
,Total Votes:,"97,589",
,,,

U.S. President,,,49 of 49 Precincts Reported
Hillary Clinton,Democratic,"2,289",37.105%
Henry Hewes,Democratic,5,0.081%
"Roque ""Rocky"" De La Fuente",Democratic,4,0.065%
Bernie Sanders,Democratic,"3,826",62.020%
Keith Judd,Democratic,3,0.049%
Willie L. Wilson,Democratic,3,0.049%
Martin J. O'Malley,Democratic,3,0.049%
John Wolfe,Democratic,4,0.065%
Jon Adams,Democratic,3,0.049%
Uncommitted,Democratic,29,0.470%
,Party Total:,"6,169",
,,,
Chris Christie,Republican,49,0.237%
Jeb Bush,Republican,70,0.338%
Ben Carson,Republican,186,0.899%
Donald J. Trump,Republican,"6,725",32.499%
Marco Rubio,Republican,"1,047",5.060%
Ted Cruz,Republican,"11,113",53.704%
Rick Santorum,Republican,11,0.053%
Carly Fiorina,Republican,13,0.063%
John R. Kasich,Republican,"1,360",6.572%
Rand Paul,Republican,26,0.126%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,49,0.237%
Uncommitted,Republican,44,0.213%
,Party Total:,"20,693",
,,,
Austin Petersen,Libertarian,13,27.660%
Steven Elliott (Steve) Kerbel,Libertarian,6,12.766%
Rhett Rosenquest Smith,Libertarian,6,12.766%
Cecil Ince,Libertarian,2,4.255%
Marc Allan Feldman,Libertarian,7,14.894%
Uncommitted,Libertarian,13,27.660%
,Party Total:,47,
,,,
Uncommitted,Constitution,13,100.000%
,Total Votes:,"26,922",
,,,

U.S. President,,,56 of 56 Precincts Reported
Hillary Clinton,Democratic,"9,637",44.210%
Henry Hewes,Democratic,29,0.133%
"Roque ""Rocky"" De La Fuente",Democratic,12,0.055%
Bernie Sanders,Democratic,"11,830",54.271%
Keith Judd,Democratic,12,0.055%
Willie L. Wilson,Democratic,13,0.060%
Martin J. O'Malley,Democratic,16,0.073%
John Wolfe,Democratic,14,0.064%
Jon Adams,Democratic,21,0.096%
Uncommitted,Democratic,214,0.982%
,Party Total:,"21,798",
,,,
Chris Christie,Republican,64,0.174%
Jeb Bush,Republican,120,0.327%
Ben Carson,Republican,294,0.801%
Donald J. Trump,Republican,"17,781",48.452%
Marco Rubio,Republican,"2,005",5.464%
Ted Cruz,Republican,"13,883",37.830%
Rick Santorum,Republican,26,0.071%
Carly Fiorina,Republican,15,0.041%
John R. Kasich,Republican,"2,233",6.085%
Rand Paul,Republican,83,0.226%
Jim Lynch,Republican,1,0.003%
Mike Huckabee,Republican,68,0.185%
Uncommitted,Republican,125,0.341%
,Party Total:,"36,698",
,,,
Austin Petersen,Libertarian,48,29.814%
Steven Elliott (Steve) Kerbel,Libertarian,31,19.255%
Rhett Rosenquest Smith,Libertarian,9,5.590%
Cecil Ince,Libertarian,10,6.211%
Marc Allan Feldman,Libertarian,10,6.211%
Uncommitted,Libertarian,53,32.919%
,Party Total:,161,
,,,
Uncommitted,Constitution,29,100.000%
,Total Votes:,"58,686",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,"1,473",42.548%
Henry Hewes,Democratic,4,0.116%
"Roque ""Rocky"" De La Fuente",Democratic,3,0.087%
Bernie Sanders,Democratic,"1,944",56.153%
Keith Judd,Democratic,5,0.144%
Willie L. Wilson,Democratic,2,0.058%
Martin J. O'Malley,Democratic,2,0.058%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.058%
Uncommitted,Democratic,27,0.780%
,Party Total:,"3,462",
,,,
Chris Christie,Republican,18,0.242%
Jeb Bush,Republican,41,0.550%
Ben Carson,Republican,104,1.396%
Donald J. Trump,Republican,"3,035",40.727%
Marco Rubio,Republican,483,6.481%
Ted Cruz,Republican,"2,987",40.083%
Rick Santorum,Republican,9,0.121%
Carly Fiorina,Republican,6,0.081%
John R. Kasich,Republican,713,9.568%
Rand Paul,Republican,14,0.188%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,15,0.201%
Uncommitted,Republican,27,0.362%
,Party Total:,"7,452",
,,,
Austin Petersen,Libertarian,9,21.951%
Steven Elliott (Steve) Kerbel,Libertarian,7,17.073%
Rhett Rosenquest Smith,Libertarian,1,2.439%
Cecil Ince,Libertarian,3,7.317%
Marc Allan Feldman,Libertarian,6,14.634%
Uncommitted,Libertarian,15,36.585%
,Party Total:,41,
,,,
Uncommitted,Constitution,11,100.000%
,Total Votes:,"10,966",
,,,

U.S. President,,,137 of 137 Precincts Reported
Hillary Clinton,Democratic,"28,558",56.284%
Henry Hewes,Democratic,22,0.043%
"Roque ""Rocky"" De La Fuente",Democratic,19,0.037%
Bernie Sanders,Democratic,"21,908",43.178%
Keith Judd,Democratic,4,0.008%
Willie L. Wilson,Democratic,16,0.032%
Martin J. O'Malley,Democratic,21,0.041%
John Wolfe,Democratic,11,0.022%
Jon Adams,Democratic,8,0.016%
Uncommitted,Democratic,172,0.339%
,Party Total:,"50,739",
,,,
Chris Christie,Republican,38,0.240%
Jeb Bush,Republican,77,0.487%
Ben Carson,Republican,135,0.853%
Donald J. Trump,Republican,"5,070",32.052%
Marco Rubio,Republican,"1,427",9.021%
Ted Cruz,Republican,"5,706",36.073%
Rick Santorum,Republican,15,0.095%
Carly Fiorina,Republican,20,0.126%
John R. Kasich,Republican,"3,172",20.053%
Rand Paul,Republican,41,0.259%
Jim Lynch,Republican,5,0.032%
Mike Huckabee,Republican,32,0.202%
Uncommitted,Republican,80,0.506%
,Party Total:,"15,818",
,,,
Austin Petersen,Libertarian,38,25.166%
Steven Elliott (Steve) Kerbel,Libertarian,23,15.232%
Rhett Rosenquest Smith,Libertarian,4,2.649%
Cecil Ince,Libertarian,12,7.947%
Marc Allan Feldman,Libertarian,15,9.934%
Uncommitted,Libertarian,59,39.073%
,Party Total:,151,
,,,
Uncommitted,Constitution,28,100.000%
,Total Votes:,"66,736",
,,,

U.S. President,,,7 of 7 Precincts Reported
Hillary Clinton,Democratic,134,56.780%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,94,39.831%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.847%
Uncommitted,Democratic,6,2.542%
,Party Total:,236,
,,,
Chris Christie,Republican,1,0.139%
Jeb Bush,Republican,2,0.279%
Ben Carson,Republican,5,0.696%
Donald J. Trump,Republican,343,47.772%
Marco Rubio,Republican,32,4.457%
Ted Cruz,Republican,260,36.212%
Rick Santorum,Republican,1,0.139%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,64,8.914%
Rand Paul,Republican,2,0.279%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,4,0.557%
Uncommitted,Republican,4,0.557%
,Party Total:,718,
,,,
Austin Petersen,Libertarian,1,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,50.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,958,
,,,

U.S. President,,,16 of 16 Precincts Reported
Hillary Clinton,Democratic,737,43.558%
Henry Hewes,Democratic,2,0.118%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.118%
Bernie Sanders,Democratic,927,54.787%
Keith Judd,Democratic,2,0.118%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,2,0.118%
John Wolfe,Democratic,1,0.059%
Jon Adams,Democratic,3,0.177%
Uncommitted,Democratic,16,0.946%
,Party Total:,"1,692",
,,,
Chris Christie,Republican,14,0.182%
Jeb Bush,Republican,33,0.429%
Ben Carson,Republican,80,1.041%
Donald J. Trump,Republican,"3,493",45.458%
Marco Rubio,Republican,310,4.034%
Ted Cruz,Republican,"3,229",42.022%
Rick Santorum,Republican,3,0.039%
Carly Fiorina,Republican,2,0.026%
John R. Kasich,Republican,453,5.895%
Rand Paul,Republican,11,0.143%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,27,0.351%
Uncommitted,Republican,29,0.377%
,Party Total:,"7,684",
,,,
Austin Petersen,Libertarian,5,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,5,50.000%
,Party Total:,10,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"9,388",
,,,

U.S. President,,,15 of 15 Precincts Reported
Hillary Clinton,Democratic,"1,173",46.217%
Henry Hewes,Democratic,2,0.079%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.079%
Bernie Sanders,Democratic,"1,324",52.167%
Keith Judd,Democratic,2,0.079%
Willie L. Wilson,Democratic,5,0.197%
Martin J. O'Malley,Democratic,1,0.039%
John Wolfe,Democratic,3,0.118%
Jon Adams,Democratic,5,0.197%
Uncommitted,Democratic,21,0.827%
,Party Total:,"2,538",
,,,
Chris Christie,Republican,11,0.185%
Jeb Bush,Republican,34,0.570%
Ben Carson,Republican,61,1.023%
Donald J. Trump,Republican,"2,518",42.241%
Marco Rubio,Republican,372,6.241%
Ted Cruz,Republican,"2,349",39.406%
Rick Santorum,Republican,5,0.084%
Carly Fiorina,Republican,7,0.117%
John R. Kasich,Republican,561,9.411%
Rand Paul,Republican,7,0.117%
Jim Lynch,Republican,1,0.017%
Mike Huckabee,Republican,16,0.268%
Uncommitted,Republican,19,0.319%
,Party Total:,"5,961",
,,,
Austin Petersen,Libertarian,3,30.000%
Steven Elliott (Steve) Kerbel,Libertarian,2,20.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,5,50.000%
,Party Total:,10,
,,,
Uncommitted,Constitution,6,100.000%
,Total Votes:,"8,515",
,,,

U.S. President,,,20 of 20 Precincts Reported
Hillary Clinton,Democratic,872,45.346%
Henry Hewes,Democratic,5,0.260%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.104%
Bernie Sanders,Democratic,"1,028",53.458%
Keith Judd,Democratic,2,0.104%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,1,0.052%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.052%
Uncommitted,Democratic,12,0.624%
,Party Total:,"1,923",
,,,
Chris Christie,Republican,14,0.169%
Jeb Bush,Republican,38,0.460%
Ben Carson,Republican,84,1.016%
Donald J. Trump,Republican,"3,135",37.936%
Marco Rubio,Republican,264,3.195%
Ted Cruz,Republican,"4,235",51.246%
Rick Santorum,Republican,6,0.073%
Carly Fiorina,Republican,4,0.048%
John R. Kasich,Republican,429,5.191%
Rand Paul,Republican,7,0.085%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,15,0.182%
Uncommitted,Republican,33,0.399%
,Party Total:,"8,264",
,,,
Austin Petersen,Libertarian,1,9.091%
Steven Elliott (Steve) Kerbel,Libertarian,4,36.364%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,3,27.273%
Uncommitted,Libertarian,3,27.273%
,Party Total:,11,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"10,199",
,,,

U.S. President,,,6 of 6 Precincts Reported
Hillary Clinton,Democratic,239,48.283%
Henry Hewes,Democratic,2,0.404%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.202%
Bernie Sanders,Democratic,239,48.283%
Keith Judd,Democratic,1,0.202%
Willie L. Wilson,Democratic,1,0.202%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.202%
Uncommitted,Democratic,11,2.222%
,Party Total:,495,
,,,
Chris Christie,Republican,4,0.249%
Jeb Bush,Republican,2,0.125%
Ben Carson,Republican,22,1.370%
Donald J. Trump,Republican,801,49.875%
Marco Rubio,Republican,60,3.736%
Ted Cruz,Republican,601,37.422%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,104,6.476%
Rand Paul,Republican,2,0.125%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,2,0.125%
Uncommitted,Republican,8,0.498%
,Party Total:,"1,606",
,,,
Austin Petersen,Libertarian,2,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,50.000%
,Party Total:,4,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"2,105",
,,,

U.S. President,,,19 of 19 Precincts Reported
Hillary Clinton,Democratic,"1,561",43.133%
Henry Hewes,Democratic,13,0.359%
"Roque ""Rocky"" De La Fuente",Democratic,5,0.138%
Bernie Sanders,Democratic,"1,976",54.601%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,5,0.138%
Martin J. O'Malley,Democratic,5,0.138%
John Wolfe,Democratic,5,0.138%
Jon Adams,Democratic,2,0.055%
Uncommitted,Democratic,47,1.299%
,Party Total:,"3,619",
,,,
Chris Christie,Republican,11,0.125%
Jeb Bush,Republican,24,0.272%
Ben Carson,Republican,87,0.986%
Donald J. Trump,Republican,"4,144",46.952%
Marco Rubio,Republican,350,3.966%
Ted Cruz,Republican,"3,730",42.262%
Rick Santorum,Republican,8,0.091%
Carly Fiorina,Republican,4,0.045%
John R. Kasich,Republican,413,4.679%
Rand Paul,Republican,11,0.125%
Jim Lynch,Republican,1,0.011%
Mike Huckabee,Republican,17,0.193%
Uncommitted,Republican,26,0.295%
,Party Total:,"8,826",
,,,
Austin Petersen,Libertarian,11,40.741%
Steven Elliott (Steve) Kerbel,Libertarian,2,7.407%
Rhett Rosenquest Smith,Libertarian,1,3.704%
Cecil Ince,Libertarian,1,3.704%
Marc Allan Feldman,Libertarian,3,11.111%
Uncommitted,Libertarian,9,33.333%
,Party Total:,27,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"12,473",
,,,

U.S. President,,,13 of 13 Precincts Reported
Hillary Clinton,Democratic,436,50.463%
Henry Hewes,Democratic,1,0.116%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,409,47.338%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,1,0.116%
Martin J. O'Malley,Democratic,4,0.463%
